#PRODUCTID;SKU;TITLE;QUANTITY;PURCHASE_PRICE;VENDOR;SERIAL;PURCHASE_DATE;MERCI_STATUS
2149;"DISP00063";"Dispensette, 1-10ml" size;"1";"0.00";"";"";"";"none" 
2150;"DISP00064";"Dispensette, 1-10ml" size;"1";"0.00";"";"";"";"none" 
2151;"DISP00065";"Dispensette 50ml, Iii" size;"1";"0.00";"";"";"";"available" 
2152;"DISP00066";"Dispensette 50ml, Iii" size;"1";"0.00";"";"";"";"available" 
2153;"DISP00067";"Dispensette 0.5-5ml, Iii" size;"1";"0.00";"";"";"";"available" 
2154;"DISP00068";"Dispensette 0.5-5ml, Organic" size;"1";"0.00";"";"";"";"available" 
2155;"DISP00069";"Dispensette 1-10ml, Organic" size;"1";"0.00";"";"";"";"available" 
2156;"DISP00070";"Dispensette 1-10ml, Organic" size;"1";"0.00";"";"";"";"available" 
2158;"DISS00001";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2159;"DISS00002";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2160;"DISS00003";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2161;"DISS00004";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2162;"DISS00005";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2163;"DISS00006";"General Dissection Kit" size;"1";"14.00";"";"";"";"none" 
2164;"DISS00007";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2165;"DISS00008";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2166;"DISS00009";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2167;"DISS00010";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2168;"DISS00011";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2169;"DISS00012";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2170;"DISS00013";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2171;"DISS00014";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2172;"DISS00015";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2173;"DISS00016";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2174;"DISS00017";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2175;"DISS00018";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2176;"DISS00019";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2177;"DISS00020";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2178;"DISS00021";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2179;"DISS00022";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2180;"DISS00023";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2181;"DISS00024";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2182;"DISS00025";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2183;"DISS00026";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2184;"DISS00027";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2185;"DISS00028";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2186;"DISS00029";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2187;"DISS00030";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2188;"DISS00031";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2189;"DISS00032";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2190;"DISS00033";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2191;"DISS00034";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2192;"DISS00035";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2193;"DISS00036";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2194;"DISS00037";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2195;"DISS00038";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2196;"DISS00039";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2197;"DISS00040";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2198;"DISS00041";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2199;"DISS00042";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2200;"DISS00043";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2201;"DISS00044";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2202;"DISS00045";"General Dissection Kit" size;"1";"14.00";"";"";"";"none" 
2203;"DISS00046";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2204;"DISS00047";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2205;"DISS00048";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2206;"DISS00049";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2207;"DISS00050";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2208;"DISS00051";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2209;"DISS00052";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2210;"DISS00053";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2211;"DISS00054";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2212;"DISS00055";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2213;"DISS00056";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2214;"DISS00057";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2215;"DISS00058";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2216;"DISS00059";"General Dissection Kit" size;"1";"14.00";"";"";"";"lost" 
2217;"DISS00060";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2218;"DISS00078";"General Dissection Kit" size;"1";"14.00";"";"";"";"available" 
2221;"DISSECTTR";"DISSECTING TRAY" size;"1000";"35.00";"";"";"";"available" 
2222;"DLF000001";"Data Logger, Fluke" size;"1";"0.00";"";"";"";"none" 
2223;"DLF029597";"Data Logger, Fluke" size;"1";"0.00";"";"";"";"lost" 
2224;"DLFA00001";"Probe, Current" size;"1";"0.00";"";"";"";"none" 
2225;"DLFB00001";"Data Logger, Accessory, Battery" size;"1";"0.00";"";"";"";"lost" 
2226;"DLG025284";"Gas Leak Detector" size;"1";"0.00";"";"";"";"none" 
2227;"DLH000001";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"surplus" 
2228;"DLH000002";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"none" 
2229;"DLH000003";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"none" 
2230;"DLH000004";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"lost" 
2231;"DLH000005";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"lost" 
2232;"DLH000007";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"lost" 
2233;"DLH000008";"Data Logger, Hobo" size;"1";"0.00";"";"";"";"lost" 
2234;"DLH000009";"Hobo Pendant® Temperature/light Data Logger" size;"1";"0.00";"";"";"";"available" 
2235;"DLU000001";"Data Logger, Weather Station, Unidata" size;"1";"0.00";"";"";"";"lost" 
2236;"DMC007078";"Demineralizer, Coy" size;"1";"0.00";"";"";"";"surplus" 
2237;"DOA021443";"Dosimeter Charger" size;"1";"0.00";"";"";"";"available" 
2238;"DOS021444";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2239;"DOS021445";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2240;"DOS021446";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2241;"DOS021447";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2242;"DOS021448";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2243;"DOS021449";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2244;"DOS021450";"Dosimeter" size;"1";"0.00";"";"";"";"available" 
2245;"DRB005657";"Dredge, Bottom" size;"1";"0.00";"";"";"";"none" 
2246;"DRB019028";"Dredge, Van Veen" size;"1";"0.00";"";"";"";"lost" 
2247;"DRB027474";"Dredge, Bottom" size;"1";"0.00";"";"";"";"available" 
2248;"DRE018794";"Dredge, Van Veen" size;"1";"0.00";"";"";"";"lost" 
2249;"DRILL0001";"Drill, 9.6v, Ryobi" size;"1";"0.00";"";"";"";"retired" 
2250;"DRILL0002";"Drill, 9.6v, Ryobi" size;"1";"0.00";"";"";"";"lost" 
2251;"DRILL0003";"Drill, 9.6v, Ryobi" size;"1";"0.00";"";"";"";"retired" 
2252;"DRILL0004";"Drill, 9.6v, Ryobi" size;"1";"0.00";"";"";"";"lost" 
2254;"DSS004491";"Divider, Soil, Small, Separator" size;"1";"0.00";"";"";"";"none" 
2255;"DSS004492";"Divider, Soil, Large, Separator" size;"1";"0.00";"";"";"";"none" 
2256;"DTH000001";"Digital Titrator Hach" size;"1";"0.00";"";"";"";"available" 
2257;"DTH000002";"Digital Titrator Hach" size;"1";"0.00";"";"";"";"available" 
2258;"DTH000003";"Digital Titrator Hach" size;"1";"0.00";"";"";"";"lost" 
2259;"DTH000004";"Digital Titrator Hach" size;"1";"0.00";"";"";"";"available" 
2260;"DTH000005";"Digital Titrator Hach" size;"1";"0.00";"";"";"";"available" 
2261;"DURANBTTL";"Duran bottle" size;"9999";"40.00";"";"";"";"available" 
2262;"DVDP00001";"Dvd/vcr Player" size;"1";"0.00";"";"";"";"surplus" 
2263;"DXM023771";"Dextrometer" size;"1";"0.00";"";"";"";"surplus" 
2264;"DYC006082";"Freeze Dryer, Critical Point" size;"1";"0.00";"";"";"";"surplus" 
2265;"DYC023766";"Freeze Dryer, Critical Point" size;"1";"0.00";"";"";"";"available" 
2266;"DYF005737";"Freeze Dryer, Thermovac/labconco" size;"1";"0.00";"";"";"";"surplus" 
2267;"DYF018034";"Freeze Dryer, Tabletop, Labconco" size;"1";"0.00";"";"";"";"surplus" 
2268;"DYL000001";"Dryer, Herbarium, Lane" size;"1";"0.00";"";"";"";"available" 
2269;"DYL019724";"Dryer, Herbarium, Short, Lane" size;"1";"0.00";"";"";"";"none" 
2272;"ECN000001";"Probe, Ion Selective, Nitrate" size;"1";"0.00";"";"";"";"surplus" 
2273;"EGG000001";"Incubator, Egg, Hova-bator" size;"1";"0.00";"";"";"";"lost" 
2274;"EGG000002";"Incubator, Egg" size;"1";"0.00";"";"";"";"none" 
2275;"EGG017397";"Incubator, Egg" size;"1";"0.00";"";"";"";"surplus" 
2276;"EGGTURN01";"Incubator, Egg Turner, Little Giant" size;"1";"0.00";"";"";"";"lost" 
2277;"EGGTURNO1";"Incubator, Egg Turner, Little Giant" size;"1";"0.00";"";"";"";"surplus" 
2278;"ELN019435";"Probe, Ion Selective, Nitrogen Oxide" size;"1";"0.00";"";"";"";"surplus" 
2279;"ELS000001";"Probe, Ion Selective, H2s" size;"1";"0.00";"";"";"";"surplus" 
2280;"END201001";"Engraver, Dremel 290" size;"1";"0.00";"";"";"";"none" 
2281;"END201002";"Engraver, Dremel 290" size;"1";"0.00";"";"";"";"none" 
2283;"ENL007962";"Environmental Chamber" size;"1";"0.00";"";"";"";"lost" 
2284;"ENL007963";"Environmental Chamber" size;"1";"0.00";"";"";"";"surplus" 
2285;"ENL007964";"Environmental Chamber" size;"1";"0.00";"";"";"";"surplus" 
2286;"ENL017883";"Environmental Chamber" size;"1";"0.00";"";"";"";"surplus" 
2287;"ENS008247";"Environmental Chamber" size;"1";"0.00";"";"";"";"available" 
2288;"ENS008248";"Environmental Chamber" size;"1";"0.00";"";"";"";"available" 
2289;"ENS008249";"Environmental Chamber" size;"1";"0.00";"";"";"";"available" 
2290;"EPAL05526";"Plate, Tlc" size;"1";"0.00";"";"";"";"lost" 
2291;"EPB002001";"Electrophoresis, Dna, Biorad" size;"1";"0.00";"";"";"";"lost" 
2292;"EPB024319";"Electrophoresis, Beck" size;"1";"0.00";"";"";"";"lost" 
2293;"EPB026860";"Electrophoresis Apparatus, Dna, Biorad" size;"1";"0.00";"";"";"";"lost" 
2294;"EPCC17692";"Electrophoresis Cell" size;"1";"0.00";"";"";"";"lost" 
2295;"EPCC17693";"Electrophoresis Cell" size;"1";"0.00";"";"";"";"surplus" 
2296;"EPCC17694";"Electrophoresis Cell" size;"1";"0.00";"";"";"";"lost" 
2297;"EPCL00001";"Electrophoresis Cell, Micro, Hoefer" size;"1";"0.00";"";"";"";"lost" 
2298;"EPCL00209";"Electrophoresis, Gradient Maker" size;"1";"0.00";"";"";"";"lost" 
2299;"EPCL06172";"Electrophoresis Cell" size;"1";"0.00";"";"";"";"lost" 
2300;"EPCL10806";"Electrophoresis Cell" size;"1";"0.00";"";"";"";"surplus" 
2301;"EPCL19979";"Electrophoresis, Gradient Maker" size;"1";"0.00";"";"";"";"lost" 
2302;"EPDG02031";"Electrophoresis, Gel Dryer, Hoefer" size;"1";"0.00";"";"";"";"available" 
2303;"EPDG17817";"Electrophoresis, Gel Dryer" size;"1";"0.00";"";"";"";"surplus" 
2304;"EPDG20081";"Electrophoresis, Gel Dryer, Sg210d, Savant" size;"1";"0.00";"";"";"";"surplus" 
2305;"EPDG24331";"Electrophoresis, Gel Dryer" size;"1";"0.00";"";"";"";"surplus" 
2306;"EPF027155";"Electrophoresis, Fish" size;"1";"0.00";"";"";"";"available" 
2307;"EPFP05872";"Plate, Flat" size;"1";"0.00";"";"";"";"lost" 
2308;"EPG025377";"Electrophoresis, Western Blot" size;"1";"0.00";"";"";"";"none" 
2309;"EPGB02001";"Electrophoresis, Pfge, Controller, Biorad" size;"1";"0.00";"";"";"";"available" 
2310;"EPGB02002";"Electrophoresis, Pfge, Tank, Biorad" size;"1";"0.00";"";"";"";"surplus" 
2311;"EPGB02003";"Electrophoresis, Pfge, Drive Unit, Biorad" size;"1";"0.00";"";"";"";"available" 
2312;"EPGB02004";"Electrophoresis, Pfge, Pump Unit, Biorad" size;"1";"0.00";"";"";"";"available" 
2313;"EPGB70237";"Electrophoresis, Pfge, Biorad" size;"1";"0.00";"";"";"";"available" 
2314;"EPGKIT001";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2315;"EPGKIT002";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2316;"EPGKIT003";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2317;"EPGKIT004";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"lost" 
2318;"EPGKIT005";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"surplus" 
2319;"EPGKIT006";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"surplus" 
2320;"EPGKIT007";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"surplus" 
2321;"EPGKIT008";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2322;"EPGKIT009";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"none" 
2323;"EPGKIT010";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"none" 
2324;"EPGKIT011";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2325;"EPGKIT012";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2326;"EPGKIT013";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2327;"EPGKIT014";"Electrophoresis, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2328;"EPGKITX01";"Electrophoresis, Accessory, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2329;"EPGKITX02";"Electrophoresis, Accessory, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2330;"EPGKITX03";"Electrophoresis, Accessory, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2331;"EPGKITX04";"Electrophoresis, Accessory, Protein Kit, Hoefer" size;"1";"0.00";"";"";"";"available" 
2332;"EPGM00001";"Electrophoresis, Gradient Maker" size;"1";"0.00";"";"";"";"lost" 
2333;"EPGVB1301";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2334;"EPGVB1302";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2335;"EPGVB1303";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2336;"EPGVB1304";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2337;"EPGVB1305";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2338;"EPGVB1306";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2339;"EPGVB1307";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2340;"EPGVB1308";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2341;"EPGVB1309";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2342;"EPGVB1310";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2343;"EPGVB1311";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2344;"EPGVB1312";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2345;"EPGVB1313";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2346;"EPGVB1314";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2347;"EPGVB1315";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2348;"EPGVB1316";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2349;"EPGVB1317";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2350;"EPGVB1318";"Vertical Gel Electrophoresis Apparatus Bio-rad" size;"1";"0.00";"";"";"";"available" 
2351;"EPGVP1301";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2352;"EPGVP1302";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2353;"EPGVP1303";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2354;"EPGVP1304";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2355;"EPGVP1305";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2356;"EPGVP1306";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2357;"EPGVP1307";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2358;"EPGVP1308";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2359;"EPGVP1309";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2360;"EPGVP1310";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2361;"EPGVP1311";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2362;"EPGVP1312";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2363;"EPGVP1313";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2364;"EPGVP1314";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2365;"EPGVP1315";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2366;"EPGVP1316";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2367;"EPGVP1317";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2368;"EPGVP1318";"Bio-rad Biorad Powerpac Basic Power Supply" size;"1";"0.00";"";"";"";"available" 
2369;"EPGX00001";"Electrophoresis Gel Kit, Labnet" size;"1";"0.00";"";"";"";"none" 
2370;"EPGX00002";"Electrophoresis Gel Kit, Labnet" size;"1";"0.00";"";"";"";"available" 
2371;"EPGX00003";"Electrophoresis Gel Kit, Labnet" size;"1";"0.00";"";"";"";"available" 
2372;"EPGX00004";"Electrophoresis Gel Kit, Labnet" size;"1";"0.00";"";"";"";"none" 
2373;"EPGX00005";"Electrophoresis Gel Kit, Labnet" size;"1";"0.00";"";"";"";"none" 
2374;"EPGX00022";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2375;"EPGX00026";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2376;"EPGX00030";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2377;"EPGX00034";"Electrophoresis Apparatus, Agarose, Labnet" size;"1";"0.00";"";"";"";"none" 
2378;"EPGX00038";"Electrophoresis Apparatus, Agarose, Labnet" size;"1";"0.00";"";"";"";"none" 
2379;"EPGX00039";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2380;"EPGX00040";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"lost" 
2381;"EPGX00041";"Electrophoresis, Kit" size;"1";"0.00";"";"";"";"available" 
2382;"EPGX00042";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2383;"EPGX00043";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2384;"EPGX00044";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2385;"EPGX00045";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2386;"EPGX00046";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2387;"EPGX00047";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2388;"EPGX00048";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2389;"EPGX00049";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"available" 
2390;"EPGX00050";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"none" 
2391;"EPGX01201";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2392;"EPGX01202";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2393;"EPGX01203";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2394;"EPGX01204";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2395;"EPGX01205";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2396;"EPGX01206";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2397;"EPGX01207";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2398;"EPGX01208";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2399;"EPGX01209";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2400;"EPGX01210";"Electrophoresis Apparatus, Agarose Xl Enduro (*missing 2 casting trays 12/1/16" size;"1";"0.00";"";"";"";"available" 
2401;"EPGX01211";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2402;"EPGX01212";"Electrophoresis Apparatus, Agarose Xl Enduro" size;"1";"0.00";"";"";"";"available" 
2403;"EPGX20609";"Electrophoresis Apparatus, Shandon" size;"1";"0.00";"";"";"";"lost" 
2404;"EPGX20610";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"lost" 
2405;"EPGX20611";"Electrophoresis Apparatus, Agarose" size;"1";"0.00";"";"";"";"lost" 
2406;"EPL000001";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2407;"EPL000002";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2408;"EPL000003";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2409;"EPL000004";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2410;"EPL000005";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2411;"EPL000006";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2412;"EPL000007";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2413;"EPL000008";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"lost" 
2414;"EPL000009";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2415;"EPL000010";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2416;"EPL000011";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
2417;"EPL000012";"Electronic Project, Lab2000" size;"1";"0.00";"";"";"";"none" 
